date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,165,1.28
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Sugar,97,KG,actual,Retail,KES,133,1.03
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,260,2.02
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,pulses and nuts,Beans,50,KG,actual,Retail,KES,147,1.14
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,100,0.78
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,110,0.85
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,142,1.1
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,125,0.97
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,180,1.4
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18,0.14
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,miscellaneous food,Sugar,97,KG,actual,Retail,KES,200,1.55
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,296,2.3
2024-09-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,pulses and nuts,Beans,50,KG,actual,Retail,KES,132,1.03
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3656,28.4
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2900,22.52
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,13500,104.85
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,14760,114.64
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3906,30.34
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1813,14.08
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,728,5.65
2024-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3584,27.84
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3375,26.16
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,3250,25.19
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,6750,52.33
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2730.42,21.17
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1750,13.57
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1040,8.06
2024-10-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2240,17.36
2024-10-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,1944.5,15.07
2024-10-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3126.06,24.23
2024-10-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500,11.63
2024-10-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,650,5.04
2024-10-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560,19.84
2024-11-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3600,27.79
2024-11-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2666.5,20.58
2024-11-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,7650,59.05
2024-11-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2590.56,2
2024-11-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1833.5,14.15
2024-11-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,823.29,6.35
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,73,0.57
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,180,1.4
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,90,0.7
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2024-12-15,Coast,Kilifi,Dzikunze,10389,-3.25,39.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,65,0.5
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,80,0.62
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140,1.09
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,260,2.02
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,74,0.57
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,89,0.69
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,133,1.03
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,miscellaneous food,Sugar,97,KG,actual,Retail,KES,163,1.26
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,287,2.22
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,140,1.09
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,73,0.57
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,131,1.02
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,130,1.01
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,miscellaneous food,Sugar,97,KG,actual,Retail,KES,149,1.15
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,317,2.46
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,120,0.93
2024-12-15,Coast,Tana River,Bangale,10438,-0.72,39.02,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,120,0.93
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,78,0.6
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,124,0.96
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,99,0.77
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,130,1.01
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,miscellaneous food,Sugar,97,KG,actual,Retail,KES,155,1.2
2024-12-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,293,2.27
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,86.5,0.67
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,132,1.02
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,101,0.78
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140,1.09
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,miscellaneous food,Sugar,97,KG,actual,Retail,KES,151,1.17
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,340,2.64
2024-12-15,Coast,Tana River,Boka,10440,-0.34,38.78,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,180,1.4
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,79.33,0.61
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,124,0.96
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,101,0.78
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,93,0.72
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157.5,1.22
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,290,2.25
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,185,1.43
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,172.5,1.34
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,vegetables and fruits,Kale,796,KG,actual,Retail,KES,67,0.52
2024-12-15,Coast,Tana River,Bura,10442,-1.19,39.84,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,73,0.57
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,82,0.64
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,139,1.08
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,132,1.02
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,miscellaneous food,Sugar,97,KG,actual,Retail,KES,149,1.15
2024-12-15,Coast,Tana River,Charidende,10443,-0.78,39.67,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,329,2.55
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,103.5,0.8
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,96.5,0.75
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,105,0.81
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,243.5,1.89
2024-12-15,Coast,Tana River,Garsen,10448,-2.27,40.11,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,100,0.78
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,68.5,0.53
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,144,1.12
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,96,0.74
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,miscellaneous food,Sugar,97,KG,actual,Retail,KES,170,1.32
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,248,1.92
2024-12-15,Coast,Tana River,Hola town,3359,-1.5,40.03,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.16
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,79,0.61
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,109,0.84
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,93,0.72
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100,0.78
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,miscellaneous food,Sugar,97,KG,actual,Retail,KES,154,1.19
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,228,1.77
2024-12-15,Coast,Tana River,Kipini,10450,-2.53,40.53,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,110,0.85
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,72.5,0.56
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,115,0.89
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,102,0.79
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140,1.09
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,miscellaneous food,Salt,185,200 G,actual,Retail,KES,16,0.12
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,miscellaneous food,Sugar,97,KG,actual,Retail,KES,190,1.47
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,390,3.02
2024-12-15,Coast,Tana River,Makere,10445,-1.33,40.01,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,160,1.24
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,87,0.67
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,60,0.47
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15,0.12
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Sugar,97,KG,actual,Retail,KES,140,1.09
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,357,2.77
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,173,1.34
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,170,1.32
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,79,0.61
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,95,0.74
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140,1.09
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14,0.11
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Sugar,97,KG,actual,Retail,KES,162,1.26
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,198,1.53
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100,0.78
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,110,0.85
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,143,1.11
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,115,0.89
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,80,0.62
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,miscellaneous food,Sugar,97,KG,actual,Retail,KES,148,1.15
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,325,2.52
2024-12-15,Coast,Tana River,Wayu,10447,-1.53,39.58,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,170,1.32
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,85,0.66
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,60,0.47
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18,0.14
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157,1.22
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,347,2.69
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,170,1.32
2024-12-15,Eastern,Isiolo,Benane,10368,0.5,38.66,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,170,1.32
2024-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,92,0.71
2024-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,152,1.18
2024-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,miscellaneous food,Salt,185,200 G,actual,Retail,KES,17,0.13
2024-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-12-15,Eastern,Isiolo,Boji,10383,0.57,38.34,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,320,2.48
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,101.5,0.79
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,132,1.02
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,118,0.91
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,85,0.66
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157,1.22
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,287,2.22
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,170,1.32
2024-12-15,Eastern,Isiolo,Bulesa Bulesa,10375,0.96,38.54,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,185,1.43
2024-12-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,90,0.7
2024-12-15,Eastern,Isiolo,Garbatulla,10384,0.53,38.51,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
